"Id","sales"
1,4342.72100945327
2,7394.00207798263
3,9026.84777902213
4,7155.06666958589
5,6747.37200311461
6,5579.93325776112
7,8000.37170402242
8,7722.53415527901
9,5351.69383724416
10,5784.99063041574
11,6846.87626968716
12,7921.48745696122
13,7150.7530075942
14,9025.5205304692
15,5644.89900626935
16,4792.0080690529
17,5165.99153915252
18,9316.49314148636
19,11173.6101853745
20,9603.07393401068
21,7505.55454005888
22,4980.14189617527
23,6029.56276852248
24,4354.22600925341
25,8128.78833262017
26,10706.0564579749
27,9401.25796727369
28,5697.26821296766
29,5189.17852085443
30,4450.44257022707
31,5757.29038069489
32,10160.3726945004
33,7010.79511014607
34,5330.64393307784
35,4683.91647740446
36,7678.93672123448
37,3812.59806614896
38,7184.48245345219
39,4544.15002670829
40,6912.99000955572
41,7485.19591603584
42,5123.60398038081
43,7659.22915641653
44,6553.99607634126
45,4802.23320135851
46,6786.9698235516
47,7394.27874973404
48,11741.8280373523
49,5660.58598352413
50,8206.93051612014
51,7146.41331733264
52,9413.44450878177
53,6574.33175448456
54,9239.59362991297
55,4841.72786752676
56,4593.1800116519
57,5687.83812651135
58,6054.88560760513
59,9150.0937349251
60,7568.90788710401
61,5168.61680789104
62,7355.38846959685
63,6528.78349619436
64,9930.94756806889
65,3818.15865497756
66,13108.1936568974
67,4950.65829226683
68,5616.4521702767
69,8307.55993822479
70,4833.87236861025
71,6318.65216758968
72,6180.47703792471
73,7507.15878562719
74,5504.88966550628
75,5702.61779416802
76,7732.22182310913
77,7757.65922083408
78,7080.97520950084
79,5001.2506633596
80,7282.84335096175
81,11354.72685836
82,6658.10396904978
83,4443.23293093123
84,6946.2576353525
85,5526.63968788939
86,6478.64864230352
87,7000.72688887811
88,3914.50915791563
89,7839.51838867073
90,6039.36800317665
91,7088.17805225879
92,6874.27074042651
93,4152.70446600654
94,6416.70516423316
95,5225.93913760133
96,7555.73935646667
97,9140.21538375683
98,5051.48133055757
99,4650.7614801092
100,6727.59707504767
101,5881.31610197758
102,5365.55618360246
103,8045.53662983073
104,6746.52755696193
105,7616.90432570935
106,5274.89673050504
107,4564.18145323446
108,6922.59293765103
109,8590.85734450707
110,8519.31610925973
111,8163.61288168027
112,7973.8119721859
113,4927.68532583008
114,8509.26270659104
115,5729.63628556225
116,7724.51579247706
117,9224.07611087096
118,6689.89950450441
119,9771.89374029391
120,8013.88975932257
121,7545.74585333082
122,6222.63184612333
123,7063.51403612127
124,7911.04897415237
125,6383.55911709558
126,3896.28273213647
127,5181.16272305625
128,7745.09071406112
